fipscode,state,year,density,providers,Total,Deployment,Supply,Demand,HHINC,percent_male,percent_white,percent_black,lowed,region,unemploymentrate,typography,slope,road
31159,Nebraska,2008.0,0.000408318549786295,6.70588235294118,42.7,20.8,13.0,5.0,45149,0.509097459917132,0.980003602954423,0.0035429051822494,0: Not low-education type,2: Midwest,3.2,4: Irregular plains,0.008684672327945,0.001732082306666
31161,Nebraska,2008.0,3.06587307006774e-05,6.0,42.7,20.8,13.0,5.0,30456,0.489636363636364,0.853454545454545,0.0021818181818181,0: Not low-education type,2: Midwest,2.7,14: Open hills,1.48669855793317,0.000822465633973479
31161,Nebraska,2004.0,3.06587307006774e-05,2.0,42.7,20.8,13.0,5.0,30456,0.481968894206119,0.869936762946505,0.000683643821568963,0: Not low-education type,2: Midwest,2.7,14: Open hills,1.48669855793317,0.000822465633973479
31165,Nebraska,2008.0,8.36147200927566e-06,9.5,42.7,20.8,13.0,5.0,31262,0.493382352941176,0.980147058823529,0.000735294117647059,0: Not low-education type,2: Midwest,3.0,"5: Tablelands, moderate relief",0.601575141772628,0.0010081225191243
31165,Nebraska,2004.0,8.36147200927566e-06,3.42857142857143,42.7,20.8,13.0,5.0,31262,0.516689847009736,0.988873435326843,0.0,0: Not low-education type,2: Midwest,3.0,"5: Tablelands, moderate relief",0.601575141772628,0.0010081225191243
31167,Nebraska,2004.0,0.000204856064227254,3.42857142857143,42.7,20.8,13.0,5.0,39195,0.497665732959851,0.980859010270775,0.0048241518829754,0: Not low-education type,2: Midwest,3.1,14: Open hills,0.0778405304465975,0.0015992620028555
31167,Nebraska,2008.0,0.000204856064227254,9.71428571428571,42.7,20.8,13.0,5.0,39195,0.495687550854353,0.978193653376729,0.0069975589910496,0: Not low-education type,2: Midwest,3.1,14: Open hills,0.0778405304465975,0.0015992620028555
31169,Nebraska,2004.0,0.000124028501470922,2.0,42.7,20.8,13.0,5.0,33929,0.491901728844404,0.988717015468608,0.000363967242948135,0: Not low-education type,2: Midwest,3.1,4: Irregular plains,0.0476425520980477,0.001408071511171
31169,Nebraska,2008.0,0.000124028501470922,4.58333333333333,42.7,20.8,13.0,5.0,33929,0.490957548067771,0.985151342090234,0.0024747763182943,0: Not low-education type,2: Midwest,3.1,4: Irregular plains,0.0476425520980477,0.001408071511171
31171,Nebraska,2004.0,1.11486293457009e-05,2.0,42.7,20.8,13.0,5.0,32610,0.492469879518072,0.990963855421687,0.0,0: Not low-education type,2: Midwest,3.6,14: Open hills,0.474224631985029,0.000855640430624286
31171,Nebraska,2008.0,1.11486293457009e-05,5.0,42.7,20.8,13.0,5.0,32610,0.521936459909228,0.989409984871407,0.0015128593040847,0: Not low-education type,2: Midwest,3.6,14: Open hills,0.474224631985029,0.000855640430624286
31173,Nebraska,2008.0,0.00025084416027827,6.125,42.7,20.8,13.0,5.0,29581,0.501246151590676,0.398621902946782,0.0024923031813517,0: Not low-education type,2: Midwest,7.9,4: Irregular plains,0.719754301011562,0.0015031692746561
31173,Nebraska,2004.0,0.00025084416027827,2.28571428571429,42.7,20.8,13.0,5.0,29581,0.498055595563877,0.429065245571079,0.0015843295405444,0: Not low-education type,2: Midwest,7.9,4: Irregular plains,0.719754301011562,0.0015031692746561
31175,Nebraska,2008.0,0.000103124821447733,5.0,42.7,20.8,13.0,5.0,30880,0.48841059602649,0.986518448438978,0.0014191106906338,0: Not low-education type,2: Midwest,3.5,14: Open hills,0.365916550159454,0.0012129544629715
31175,Nebraska,2004.0,0.000103124821447733,2.0,42.7,20.8,13.0,5.0,30880,0.481927710843373,0.986836233824186,0.001561802766622,0: Not low-education type,2: Midwest,3.5,14: Open hills,0.365916550159454,0.0012129544629715
31177,Nebraska,2008.0,0.000707937963452006,10.0769230769231,42.7,20.8,13.0,5.0,51494,0.497388189642306,0.980050743744092,0.005770857171285,0: Not low-education type,2: Midwest,3.4,4: Irregular plains,0.791534657457045,0.0022724809823557
31177,Nebraska,2004.0,0.000707937963452006,3.76923076923077,42.7,20.8,13.0,5.0,51494,0.499412935831334,0.983153810812191,0.0046454642911838,0: Not low-education type,2: Midwest,3.4,4: Irregular plains,0.791534657457045,0.0022724809823557
31179,Nebraska,2004.0,0.000291257941656435,2.0,42.7,20.8,13.0,5.0,35091,0.487619642114024,0.974198918019143,0.0102996254681648,0: Not low-education type,2: Midwest,3.1,4: Irregular plains,0.0639021414228612,0.0015014028306015
31179,Nebraska,2008.0,0.000291257941656435,8.33333333333333,42.7,20.8,13.0,5.0,35091,0.496783039763738,0.967303027106845,0.0135006855816897,0: Not low-education type,2: Midwest,3.1,4: Irregular plains,0.0639021414228612,0.0015014028306015
31181,Nebraska,2008.0,8.50082987609692e-05,6.75,42.7,20.8,13.0,5.0,32386,0.478918058870326,0.975868469901883,0.0047732696897374,0: Not low-education type,2: Midwest,3.6,13: Open low hills,0.0148123471881263,0.0013028286339249
31181,Nebraska,2004.0,8.50082987609692e-05,2.0,42.7,20.8,13.0,5.0,32386,0.475816662446189,0.97948847809572,0.0017726006583945,0: Not low-education type,2: Midwest,3.6,13: Open low hills,0.0148123471881263,0.0013028286339249
31183,Nebraska,2008.0,1.95101013549765e-05,7.33333333333333,42.7,20.8,13.0,5.0,34119,0.486161251504212,0.987966305655836,0.0,0: Not low-education type,2: Midwest,2.9,14: Open hills,0.0095837172120809,0.0010073294397443
31183,Nebraska,2004.0,1.95101013549765e-05,2.0,42.7,20.8,13.0,5.0,34119,0.489519112207152,0.995067817509248,0.0,0: Not low-education type,2: Midwest,2.9,14: Open hills,0.0095837172120809,0.0010073294397443
31185,Nebraska,2004.0,0.000345607509716727,2.15384615384615,42.7,20.8,13.0,5.0,39849,0.484446674311927,0.973695527522936,0.0099627293577981,0: Not low-education type,2: Midwest,2.9,2: Smooth plains,0.000859444441240547,0.0015126511986766
31185,Nebraska,2008.0,0.000345607509716727,7.5,42.7,20.8,13.0,5.0,39849,0.487428859592248,0.970751386787695,0.011670628917225,0: Not low-education type,2: Midwest,2.9,2: Smooth plains,0.000859444441240547,0.0015126511986766
32001,Nevada,2008.0,7.10725120788431e-05,9.5,1.0,0.0,0.0,0.0,42993,0.500259491396862,0.866860952533035,0.0154497185516388,0: Not low-education type,4: West,4.0,12: Plains with high mountains,7.03643465042114,0.000728191575035453
32001,Nevada,2004.0,7.10725120788431e-05,3.0,1.0,0.0,0.0,0.0,42993,0.501031949145546,0.873152811029473,0.0162635185338067,0: Not low-education type,4: West,4.0,12: Plains with high mountains,7.03643465042114,0.000728191575035453
32003,Nevada,2008.0,0.0032944199716546,12.1176470588235,1.0,0.0,0.0,0.0,43728,0.50478599878997,0.751191335891095,0.108346332180998,0: Not low-education type,4: West,4.2,12: Plains with high mountains,3.58869985153637,0.0077122992885977
32003,Nevada,2004.0,0.0032944199716546,5.26785714285714,1.0,0.0,0.0,0.0,43728,0.505811677240369,0.784588154847354,0.0996654383971835,0: Not low-education type,4: West,4.2,12: Plains with high mountains,3.58869985153637,0.0077122992885977
32005,Nevada,2008.0,0.000887709611651433,8.42857142857143,1.0,0.0,0.0,0.0,53207,0.500655807065792,0.93488470488682,0.0040829278612227,0: Not low-education type,4: West,4.6,17: Open high mountains,13.7246736420525,0.0021090128898827
32005,Nevada,2004.0,0.000887709611651433,4.0,1.0,0.0,0.0,0.0,53207,0.50461326205053,0.944252824006208,0.0040743295679917,0: Not low-education type,4: West,4.6,17: Open high mountains,13.7246736420525,0.0021090128898827
32007,Nevada,2008.0,3.76266240417405e-05,6.0,1.0,0.0,0.0,0.0,49594,0.518999034303229,0.899420581937272,0.0094470336314397,0: Not low-education type,4: West,3.6,12: Plains with high mountains,10.1613103108747,0.000694518771654527
32007,Nevada,2004.0,3.76266240417405e-05,2.0,1.0,0.0,0.0,0.0,49594,0.516837782340862,0.906000456308464,0.0080082135523614,0: Not low-education type,4: West,3.6,12: Plains with high mountains,10.1613103108747,0.000694518771654527
32009,Nevada,2008.0,2.78715733642522e-06,6.0,1.0,0.0,0.0,0.0,35487,0.541463414634146,0.930487804878049,0.0,0: Not low-education type,4: West,4.8,12: Plains with high mountains,13.2518367767334,0.000465116541211804
32009,Nevada,2004.0,2.78715733642522e-06,2.0,1.0,0.0,0.0,0.0,35487,0.539249146757679,0.916951080773606,0.0011376564277588,0: Not low-education type,4: West,4.8,12: Plains with high mountains,13.2518367767334,0.000465116541211804
32013,Nevada,2004.0,2.5084416027827e-05,2.0,1.0,0.0,0.0,0.0,44950,0.520520386266094,0.920667918454936,0.0057671673819742,0: Not low-education type,4: West,3.7,12: Plains with high mountains,9.69083642959595,0.000514326466751906
32013,Nevada,2008.0,2.5084416027827e-05,7.0,1.0,0.0,0.0,0.0,44950,0.522183230981326,0.915966913147011,0.0068930943727284,0: Not low-education type,4: West,3.7,12: Plains with high mountains,9.69083642959595,0.000514326466751906
32015,Nevada,2008.0,1.25422080139135e-05,6.5,1.0,0.0,0.0,0.0,46024,0.514399565296142,0.923202318420576,0.0061583046549538,0: Not low-education type,4: West,3.7,12: Plains with high mountains,9.81285858154297,0.000487784753204323
32015,Nevada,2004.0,1.25422080139135e-05,2.0,1.0,0.0,0.0,0.0,46024,0.513763271726308,0.931773495871018,0.0035391270153362,0: Not low-education type,4: West,3.7,12: Plains with high mountains,9.81285858154297,0.000487784753204323
32017,Nevada,2004.0,6.96789334106305e-06,2.0,1.0,0.0,0.0,0.0,36032,0.533742331288344,0.93978641217905,0.0227221086116792,0: Not low-education type,4: West,5.1,12: Plains with high mountains,9.12900514602661,0.000465916434768587
32017,Nevada,2008.0,6.96789334106305e-06,4.25,1.0,0.0,0.0,0.0,36032,0.538386212299256,0.934586760673717,0.0242851547199373,0: Not low-education type,4: West,5.1,12: Plains with high mountains,9.12900514602661,0.000465916434768587
32019,Nevada,2008.0,0.000369298347076342,7.75,1.0,0.0,0.0,0.0,43324,0.504831658869545,0.917785106219802,0.0091456400030677,0: Not low-education type,4: West,5.8,12: Plains with high mountains,10.0413687626521,0.0016569125323763
32019,Nevada,2004.0,0.000369298347076342,3.0,1.0,0.0,0.0,0.0,43324,0.507217755207599,0.92620021629755,0.00881647623078,0: Not low-education type,4: West,5.8,12: Plains with high mountains,10.0413687626521,0.0016569125323763
32021,Nevada,2004.0,1.67229440185513e-05,2.0,1.0,0.0,0.0,0.0,31367,0.500408830744072,0.759198691741619,0.0457890433360589,0: Not low-education type,4: West,5.8,12: Plains with high mountains,12.3152313232422,0.000644268628093414
32021,Nevada,2008.0,1.67229440185513e-05,6.0,1.0,0.0,0.0,0.0,31367,0.491738130098306,0.740430872202468,0.0424597364568082,0: Not low-education type,4: West,5.8,12: Plains with high mountains,12.3152313232422,0.000644268628093414
32023,Nevada,2004.0,3.34458880371026e-05,2.0,1.0,0.0,0.0,0.0,38276,0.509775524981897,0.923431759058117,0.0183441950277577,0: Not low-education type,4: West,5.6,12: Plains with high mountains,8.22312970956167,0.000782713924612229
32023,Nevada,2008.0,3.34458880371026e-05,7.375,1.0,0.0,0.0,0.0,38276,0.506457502197579,0.916446908738477,0.0210291432821692,0: Not low-education type,4: West,5.6,12: Plains with high mountains,8.22312970956167,0.000782713924612229
32027,Nevada,2004.0,1.39357866821261e-05,2.0,1.0,0.0,0.0,0.0,37079,0.631409765804378,0.883820603091995,0.0494412980254095,0: Not low-education type,4: West,4.9,12: Plains with high mountains,8.1574018796285,0.000874250622776647
32027,Nevada,2008.0,1.39357866821261e-05,7.33333333333333,1.0,0.0,0.0,0.0,37079,0.634958739684921,0.884621155288822,0.0420105026256564,0: Not low-education type,4: West,4.9,12: Plains with high mountains,8.1574018796285,0.000874250622776647
32029,Nevada,2008.0,0.000229940480255081,9.4,1.0,0.0,0.0,0.0,49900,0.50329348621615,0.935106123444743,0.0097584776774823,0: Not low-education type,4: West,4.4,12: Plains with high mountains,15.6024726629257,0.0018692656740313
32029,Nevada,2004.0,0.000229940480255081,4.0,1.0,0.0,0.0,0.0,49900,0.503540073633532,0.942509204191447,0.0033984706881903,0: Not low-education type,4: West,4.4,12: Plains with high mountains,15.6024726629257,0.0018692656740313
32031,Nevada,2008.0,0.000907219713006409,9.875,1.0,0.0,0.0,0.0,50090,0.505753472213851,0.866844426014904,0.0250679254471507,0: Not low-education type,4: West,4.0,12: Plains with high mountains,11.5753851365298,0.0047997603513067
32031,Nevada,2004.0,0.000907219713006409,4.85,1.0,0.0,0.0,0.0,50090,0.505691303291473,0.877717313213699,0.0234235599317618,0: Not low-education type,4: West,4.0,12: Plains with high mountains,11.5753851365298,0.0047997603513067
32033,Nevada,2008.0,1.39357866821261e-05,5.33333333333333,1.0,0.0,0.0,0.0,36622,0.563090834360871,0.885326757090012,0.041101520756268,0: Not low-education type,4: West,4.0,12: Plains with high mountains,13.6176807403564,0.000768907193560153
32033,Nevada,2004.0,1.39357866821261e-05,2.0,1.0,0.0,0.0,0.0,36622,0.566490583371612,0.88642627468994,0.0447864033073036,0: Not low-education type,4: West,4.0,12: Plains with high mountains,13.6176807403564,0.000768907193560153
32510,Nevada,2008.0,0.0052858438885304,11.0,1.0,0.0,0.0,0.0,43077,0.517839141705069,0.908392137096774,0.0204313076036866,0: Not low-education type,4: West,4.7,12: Plains with high mountains,16.7234437465668,0.0030671295244246
32510,Nevada,2004.0,0.0052858438885304,5.25,1.0,0.0,0.0,0.0,43077,0.517831949281186,0.918385570140191,0.0190552727922136,0: Not low-education type,4: West,4.7,12: Plains with high mountains,16.7234437465668,0.0030671295244246
33001,New Hampshire,2008.0,0.0021335689410335,8.33333333333333,19.35,0.0,9.75,3.5,46825,0.491392619399392,0.971098457809725,0.0045817493650293,0: Not low-education type,1: Northeast,3.4,16: Open low mountains,6.04397642612457,0.0021096908520641
33001,New Hampshire,2004.0,0.0021335689410335,3.53333333333333,19.35,0.0,9.75,3.5,46825,0.490942330064816,0.974837959115838,0.0045039056007977,0: Not low-education type,1: Northeast,3.4,16: Open low mountains,6.04397642612457,0.0021096908520641
33003,New Hampshire,2008.0,0.000709331542120219,7.19230769230769,19.35,0.0,9.75,3.5,43159,0.495386666111262,0.977401953637556,0.0029575323349926,0: Not low-education type,1: Northeast,3.4,20: Low mountains,9.20416850513882,0.0017595542314531
33003,New Hampshire,2004.0,0.000709331542120219,3.46153846153846,19.35,0.0,9.75,3.5,43159,0.492085340674467,0.981331727460427,0.0026453888506538,0: Not low-education type,1: Northeast,3.4,20: Low mountains,9.20416850513882,0.0017595542314531
33005,New Hampshire,2004.0,0.0015217879056881,2.80769230769231,19.35,0.0,9.75,3.5,45094,0.486227170214708,0.974514072664225,0.0048625324277464,0: Not low-education type,1: Northeast,3.2,16: Open low mountains,8.10007942639864,0.0017148918145372
33005,New Hampshire,2008.0,0.0015217879056881,7.69230769230769,19.35,0.0,9.75,3.5,45094,0.487543886823627,0.969808446922759,0.0050986162742668,0: Not low-education type,1: Northeast,3.2,16: Open low mountains,8.10007942639864,0.0017148918145372
33007,New Hampshire,2008.0,0.000248057002941845,8.07692307692308,19.35,0.0,9.75,3.5,35201,0.504300047778309,0.97536430960344,0.0043896321070234,0: Not low-education type,1: Northeast,4.2,20: Low mountains,11.1541813611984,0.0010381151708619
33007,New Hampshire,2004.0,0.000248057002941845,3.45454545454545,19.35,0.0,9.75,3.5,35201,0.497573610408169,0.979874363630951,0.0026794486290154,0: Not low-education type,1: Northeast,4.2,20: Low mountains,11.1541813611984,0.0010381151708619
33009,New Hampshire,2004.0,0.000700970070110943,3.53125,19.35,0.0,9.75,3.5,45955,0.494608027006752,0.952632689422356,0.007923855963991,0: Not low-education type,1: Northeast,2.9,20: Low mountains,12.7848088443279,0.001494713305874
33009,New Hampshire,2008.0,0.000700970070110943,8.57142857142857,19.35,0.0,9.75,3.5,45955,0.49461941517832,0.943805284804778,0.0089920558904727,0: Not low-education type,1: Northeast,2.9,20: Low mountains,12.7848088443279,0.001494713305874
33011,New Hampshire,2008.0,0.0063951325084276,11.7777777777778,19.35,0.0,9.75,3.5,56182,0.494806735476379,0.926315710438587,0.0222221666049315,0: Not low-education type,1: Northeast,3.7,16: Open low mountains,3.17942545542286,0.0046354829294917
33011,New Hampshire,2004.0,0.0063951325084276,6.86111111111111,19.35,0.0,9.75,3.5,56182,0.494640339935299,0.938427292180068,0.018708103887148,0: Not low-education type,1: Northeast,3.7,16: Open low mountains,3.17942545542286,0.0046354829294917
33013,New Hampshire,2004.0,0.0022102157677852,4.70967741935484,19.35,0.0,9.75,3.5,51446,0.493802184356338,0.966316974993222,0.0080227473390757,0: Not low-education type,1: Northeast,3.2,16: Open low mountains,5.88503757491708,0.0025286452619184
33013,New Hampshire,2008.0,0.0022102157677852,9.74193548387097,19.35,0.0,9.75,3.5,51446,0.492634368417476,0.960338384181559,0.0102194740775973,0: Not low-education type,1: Northeast,3.2,16: Open low mountains,5.88503757491708,0.0025286452619184
33017,New Hampshire,2008.0,0.0046085646557791,8.65,19.35,0.0,9.75,3.5,46324,0.487734770537318,0.94645598562796,0.0101175894169525,0: Not low-education type,1: Northeast,3.4,10: Plains with high hills,1.83082261155633,0.0025586475248393
33017,New Hampshire,2004.0,0.0046085646557791,4.94117647058824,19.35,0.0,9.75,3.5,46324,0.486271051337279,0.956998456659261,0.0085138137476044,0: Not low-education type,1: Northeast,3.4,10: Plains with high hills,1.83082261155633,0.0025586475248393
33019,New Hampshire,2004.0,0.0011051078838926,3.44444444444444,19.35,0.0,9.75,3.5,43826,0.494793992525912,0.977718758079301,0.0031259548264272,0: Not low-education type,1: Northeast,3.0,16: Open low mountains,8.53455626964569,0.0018340550479479
33019,New Hampshire,2008.0,0.0011051078838926,8.0,19.35,0.0,9.75,3.5,43826,0.494185116640391,0.974775515799575,0.004066991112025,0: Not low-education type,1: Northeast,3.0,16: Open low mountains,8.53455626964569,0.0018340550479479
34001,New Jersey,2004.0,0.0067881216928636,3.20689655172414,7.5,0.0,6.5,1.0,43153,0.485837974324208,0.734785580618774,0.179812716875278,0: Not low-education type,1: Northeast,5.3,1: Flat plains,0.0070929637034263,0.0055299126663534
34001,New Jersey,2008.0,0.0067881216928636,10.0,7.5,0.0,6.5,1.0,43153,0.486326708520442,0.724182642648362,0.173947123590732,0: Not low-education type,1: Northeast,5.3,1: Flat plains,0.0070929637034263,0.0055299126663534
34003,New Jersey,2004.0,0.0535426860113967,8.8030303030303,7.5,0.0,6.5,1.0,63982,0.481346081949634,0.799016765579631,0.058568713355377,0: Not low-education type,1: Northeast,3.7,15: Open high hills,1.47218302261899,0.011592452388868
34003,New Jersey,2008.0,0.0535426860113967,14.0606060606061,7.5,0.0,6.5,1.0,63982,0.481917241502555,0.776822572286358,0.0624296347260445,0: Not low-education type,1: Northeast,3.7,15: Open high hills,1.47218302261899,0.011592452388868
34005,New Jersey,2008.0,0.0077733818112899,13.1621621621622,7.5,0.0,6.5,1.0,61420,0.492219653515535,0.762941693839505,0.168905022256737,0: Not low-education type,1: Northeast,3.9,2: Smooth plains,0.032284500021931,0.0058118980100733
34005,New Jersey,2004.0,0.0077733818112899,4.89189189189189,7.5,0.0,6.5,1.0,61420,0.492430824905721,0.780867902218798,0.162580506462911,0: Not low-education type,1: Northeast,3.9,2: Smooth plains,0.032284500021931,0.0058118980100733
34007,New Jersey,2008.0,0.0325790821054744,14.6111111111111,7.5,0.0,6.5,1.0,47558,0.482554349201036,0.717388046776024,0.207623581063067,0: Not low-education type,1: Northeast,4.8,2: Smooth plains,0.0116076567650747,0.010701226592819
34007,New Jersey,2004.0,0.0325790821054744,6.22222222222222,7.5,0.0,6.5,1.0,47558,0.483074154589845,0.73627672566389,0.199513071978704,0: Not low-education type,1: Northeast,4.8,2: Smooth plains,0.0116076567650747,0.010701226592819
34009,New Jersey,2008.0,0.0053123218832264,9.46153846153846,7.5,0.0,6.5,1.0,42029,0.486376217324449,0.922798564838544,0.0508867247565351,0: Not low-education type,1: Northeast,6.6,1: Flat plains,7.658881804673e-05,0.007023504229437
34009,New Jersey,2004.0,0.0053123218832264,2.76923076923077,7.5,0.0,6.5,1.0,42029,0.484046893971059,0.928683744352222,0.0501880933898609,0: Not low-education type,1: Northeast,6.6,1: Flat plains,7.658881804673e-05,0.007023504229437
34011,New Jersey,2008.0,0.0045179820423452,9.0,7.5,0.0,6.5,1.0,37909,0.514832603475067,0.732473770049699,0.21663948426203,1: Low-education type,1: Northeast,6.4,1: Flat plains,0.0024667790699326,0.0030032191213897
34011,New Jersey,2004.0,0.0045179820423452,3.1875,7.5,0.0,6.5,1.0,37909,0.511469129787703,0.740404572969293,0.215907953309263,1: Low-education type,1: Northeast,6.4,1: Flat plains,0.0024667790699326,0.0030032191213897
34013,New Jersey,2004.0,0.0850947006383984,8.70588235294118,7.5,0.0,6.5,1.0,42705,0.477084057348304,0.50554716575783,0.431765248545125,0: Not low-education type,1: Northeast,5.6,9: Plains with hills,1.19133070601589,0.0127731475513428
34013,New Jersey,2008.0,0.0850947006383984,15.7941176470588,7.5,0.0,6.5,1.0,42705,0.479088625163044,0.503289148188366,0.426126849704112,0: Not low-education type,1: Northeast,5.6,9: Plains with hills,1.19133070601589,0.0127731475513428
34015,New Jersey,2008.0,0.0124571997151525,11.5357142857143,7.5,0.0,6.5,1.0,56979,0.485279929528231,0.854487681422859,0.101240247210492,0: Not low-education type,1: Northeast,4.4,2: Smooth plains,0.0215534851731112,0.0059546262801935
34015,New Jersey,2004.0,0.0124571997151525,4.64285714285714,7.5,0.0,6.5,1.0,56979,0.484943727595928,0.868924678154236,0.0964101960149275,0: Not low-education type,1: Northeast,4.4,2: Smooth plains,0.0215534851731112,0.0059546262801935
34017,New Jersey,2004.0,0.179598844444568,9.5625,7.5,0.0,6.5,1.0,38781,0.492395953837167,0.702169028338434,0.154558929527324,0: Not low-education type,1: Northeast,5.4,2: Smooth plains,0.98616818698744,0.0131199992261827
34017,New Jersey,2008.0,0.179598844444568,19.5625,7.5,0.0,6.5,1.0,38781,0.494267456293692,0.679477929343554,0.153662516766661,0: Not low-education type,1: Northeast,5.4,2: Smooth plains,0.98616818698744,0.0131199992261827
34019,New Jersey,2008.0,0.0042030332633292,11.7142857142857,7.5,0.0,6.5,1.0,84016,0.49942000326978,0.927815708958419,0.0281746062639647,0: Not low-education type,1: Northeast,3.1,15: Open high hills,3.09967985158337,0.0036388862364251
34019,New Jersey,2004.0,0.0042030332633292,4.57142857142857,7.5,0.0,6.5,1.0,84016,0.49549704897988,0.936778410916815,0.0264141774374329,0: Not low-education type,1: Northeast,3.1,15: Open high hills,3.09967985158337,0.0036388862364251
34021,New Jersey,2008.0,0.0226303239931046,15.48,7.5,0.0,6.5,1.0,55555,0.488419994562217,0.680247391649433,0.208580161980012,0: Not low-education type,1: Northeast,3.9,"5: Tablelands, moderate relief",0.33361143168062,0.0082262254226952
34021,New Jersey,2004.0,0.0226303239931046,7.64,7.5,0.0,6.5,1.0,55555,0.487274670032775,0.702193506953672,0.207037824430862,0: Not low-education type,1: Northeast,3.9,"5: Tablelands, moderate relief",0.33361143168062,0.0082262254226952
34023,New Jersey,2004.0,0.0356017542368275,7.68888888888889,7.5,0.0,6.5,1.0,59352,0.492451207934676,0.70043194444089,0.10118196171355,0: Not low-education type,1: Northeast,4.2,2: Smooth plains,0.227825768364386,0.0088502037338912
34023,New Jersey,2008.0,0.0356017542368275,15.8888888888889,7.5,0.0,6.5,1.0,59352,0.49112665182666,0.663387100205082,0.10395387335443,0: Not low-education type,1: Northeast,4.2,2: Smooth plains,0.227825768364386,0.0088502037338912
34025,New Jersey,2008.0,0.0190989956478538,11.7962962962963,7.5,0.0,6.5,1.0,68813,0.486222957592915,0.856491134107385,0.0767723815171165,0: Not low-education type,1: Northeast,4.1,2: Smooth plains,0.258696908723902,0.0084472819908776
34025,New Jersey,2004.0,0.0190989956478538,6.0377358490566,7.5,0.0,6.5,1.0,68813,0.486423111492909,0.859315468378393,0.0801966258620278,0: Not low-education type,1: Northeast,4.1,2: Smooth plains,0.258696908723902,0.0084472819908776
34027,New Jersey,2004.0,0.0147733274617219,7.03636363636364,7.5,0.0,6.5,1.0,79977,0.488974105211396,0.879495120837526,0.0306530825604291,0: Not low-education type,1: Northeast,3.3,15: Open high hills,3.87227549570902,0.0055828662328261
34027,New Jersey,2008.0,0.0147733274617219,12.6,7.5,0.0,6.5,1.0,79977,0.489409751645251,0.863220097071321,0.0325170548634692,0: Not low-education type,1: Northeast,3.3,15: Open high hills,3.87227549570902,0.0055828662328261
34029,New Jersey,2004.0,0.0126118869473241,4.96666666666667,7.5,0.0,6.5,1.0,48253,0.477473506245669,0.940712401725495,0.0320954464483313,0: Not low-education type,1: Northeast,4.7,2: Smooth plains,0.0168527545938559,0.0080898755986709
34029,New Jersey,2008.0,0.0126118869473241,10.9032258064516,7.5,0.0,6.5,1.0,48253,0.479001202841163,0.936240638471602,0.033061450257689,0: Not low-education type,1: Northeast,4.7,2: Smooth plains,0.0168527545938559,0.0080898755986709
34031,New Jersey,2004.0,0.0370636182597826,8.27272727272727,7.5,0.0,6.5,1.0,46093,0.485320285598029,0.777483344501104,0.151084758320664,0: Not low-education type,1: Northeast,5.5,15: Open high hills,3.27327322593015,0.0110327475986472
34031,New Jersey,2008.0,0.0370636182597826,12.9393939393939,7.5,0.0,6.5,1.0,46093,0.485407270905064,0.766918432665729,0.14774784604691,0: Not low-education type,1: Northeast,5.5,15: Open high hills,3.27327322593015,0.0110327475986472
34033,New Jersey,2008.0,0.0027774022857477,11.3,7.5,0.0,6.5,1.0,46894,0.487495073816958,0.823081820110953,0.146451632461273,0: Not low-education type,1: Northeast,4.8,2: Smooth plains,0.0079869668115861,0.0040372602150975
34033,New Jersey,2004.0,0.0027774022857477,3.9,7.5,0.0,6.5,1.0,46894,0.485015809362227,0.825495488547852,0.148793090151924,0: Not low-education type,1: Northeast,4.8,2: Smooth plains,0.0079869668115861,0.0040372602150975
34035,New Jersey,2008.0,0.0149865449979584,14.6451612903226,7.5,0.0,6.5,1.0,77988,0.487997716837695,0.755381739719497,0.0915930702260582,0: Not low-education type,1: Northeast,3.4,9: Plains with hills,1.63537762758713,0.0062946903729631
34035,New Jersey,2004.0,0.0149865449979584,7.67741935483871,7.5,0.0,6.5,1.0,77988,0.487327010798134,0.787377908924568,0.087129216813133,0: Not low-education type,1: Northeast,3.4,9: Plains with hills,1.63537762758713,0.0062946903729631
34037,New Jersey,2004.0,0.004051133188494,3.77272727272727,7.5,0.0,6.5,1.0,69270,0.495970808373247,0.958040371966432,0.0147359011647299,0: Not low-education type,1: Northeast,3.9,16: Open low mountains,7.46474743926007,0.0036665597657227
34037,New Jersey,2008.0,0.004051133188494,8.31818181818182,7.5,0.0,6.5,1.0,69270,0.495967231676047,0.94963535249259,0.0184155316527357,0: Not low-education type,1: Northeast,3.9,16: Open low mountains,7.46474743926007,0.0036665597657227
34039,New Jersey,2008.0,0.0708941340093119,16.2727272727273,7.5,0.0,6.5,1.0,53919,0.485062404270484,0.701767489119061,0.228768899470739,0: Not low-education type,1: Northeast,4.8,9: Plains with hills,0.819353156356197,0.0120175139216537
34039,New Jersey,2004.0,0.0708941340093119,8.33333333333333,7.5,0.0,6.5,1.0,53919,0.48296502668357,0.713083299804902,0.225051051780549,0: Not low-education type,1: Northeast,4.8,9: Plains with hills,0.819353156356197,0.0120175139216537
34041,New Jersey,2008.0,0.0042894351407584,11.3333333333333,7.5,0.0,6.5,1.0,58939,0.487113779469908,0.925977449114072,0.0348971298872456,0: Not low-education type,1: Northeast,4.0,16: Open low mountains,5.97356839039746,0.003075510427794
34041,New Jersey,2004.0,0.0042894351407584,4.0,7.5,0.0,6.5,1.0,58939,0.487717875215456,0.941018148970882,0.0274584988616567,0: Not low-education type,1: Northeast,4.0,16: Open low mountains,5.97356839039746,0.003075510427794
